,order_id,store_id,store_name,store_segment,store_latitude,store_longitude,channel_id,channel_name,channel_type,payment_order_id,payment_method,payment_status,delivery_order_id,delivery_distance_meters,delivery_status,driver_id,driver_modal,driver_type,order_status,order_amount,order_moment_created,order_moment_in_expedition,order_moment_finished,hub_id,hub_name,hub_city,hub_state,hub_latitude,hub_longitude
6653,68987429,632,IPUPIEMAI ,FOOD,-23.595775,-46.685984000000005,5,FOOD PLACE,MARKETPLACE,68987429,ONLINE,PAID,68987429,4416.0,DELIVERED,28633.0,MOTOBOY,FREELANCE,FINISHED,55.9,2021-01-03 22:45:56,2021-01-03 22:56:28,2021-01-03 23:37:48,28,RAP SHOPPING,SÃO PAULO,SP,-23.595001,-46.685984000000005
6654,68987489,656,IPALUPAES ,FOOD,-30.038145,-51.203520000000005,5,FOOD PLACE,MARKETPLACE,68987489,ONLINE,PAID,68987489,4430.0,DELIVERED,6089.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,37.9,2021-01-03 22:46:05,2021-01-03 22:55:11,2021-01-03 23:07:54,3,GREEN SHOPPING,PORTO ALEGRE,RS,-30.037414899999998,-51.203520000000005
6655,68987493,525,PUCIRAMI  ,FOOD,-23.5677027,-46.642043,5,FOOD PLACE,MARKETPLACE,68987493,ONLINE,PAID,68987493,774.0,DELIVERED,19696.0,BIKER,FREELANCE,FINISHED,57.9,2021-01-03 22:46:05,2021-01-03 23:00:08,2021-01-03 23:17:22,25,AVENUE SHOPPING,SÃO PAULO,SP,-23.5677027,-46.642043
6656,68987565,417,IUMPICA ,FOOD,-22.996848,-43.361197,5,FOOD PLACE,MARKETPLACE,68987565,ONLINE,PAID,68987565,3287.0,DELIVERED,25798.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,49.8,2021-01-03 22:46:15,2021-01-03 23:03:48,2021-01-03 23:34:17,20,PURPLE SHOPPING,RIO DE JANEIRO,RJ,-22.996848,-43.359636
6657,68987633,975,IEPISMI ,FOOD,-30.085743,-51.245996999999996,5,FOOD PLACE,MARKETPLACE,68987633,"VOUCHER, ONLINE",PAID,68987633,147.0,DELIVERED,7549.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,49.8,2021-01-03 22:46:25,2021-01-03 23:11:39,2021-01-03 23:18:45,36,BLACK SHOPPING,PORTO ALEGRE,RS,-30.085743,-51.245996999999996
6659,68987635,53,PAPA SUCIS ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68987635,ONLINE,PAID,68987635,803.0,DELIVERED,6131.0,MOTOBOY,FREELANCE,FINISHED,104.7,2021-01-03 22:46:25,2021-01-03 23:05:15,2021-01-03 23:24:23,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6660,68987687,3105,PIGUE PIPACO ,FOOD,-23.622995,-46.699203999999995,5,FOOD PLACE,MARKETPLACE,68987687,"VOUCHER, ONLINE",PAID,68987687,761.0,DELIVERED,9793.0,BIKER,FREELANCE,FINISHED,33.9,2021-01-03 22:46:31,2021-01-03 22:53:20,2021-01-03 23:10:22,27,SAMPA SHOPPING,SÃO PAULO,SP,-23.622995,-46.699203999999995
6662,68987713,632,IPUPIEMAI ,FOOD,-23.595775,-46.685984000000005,5,FOOD PLACE,MARKETPLACE,68987713,ONLINE,PAID,68987713,3454.0,DELIVERED,7385.0,MOTOBOY,FREELANCE,FINISHED,111.8,2021-01-03 22:46:35,2021-01-03 23:00:04,2021-01-03 23:25:24,28,RAP SHOPPING,SÃO PAULO,SP,-23.595001,-46.685984000000005
6663,68987726,3528,ZIM M MUMEUR ,FOOD,-22.927335999999997,-43.572533,5,FOOD PLACE,MARKETPLACE,68987726,DEBIT,PAID,68987726,2672.0,DELIVERED,29555.0,MOTOBOY,FREELANCE,FINISHED,32.8,2021-01-03 22:46:37,2021-01-03 23:20:07,2021-01-04 00:03:23,51,RUBY SHOPPING,RIO DE JANEIRO,RJ,-22.923675,-43.5677575
6664,68987810,676,IUMPICA ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68987810,ONLINE,PAID,68987810,1004.0,DELIVERED,8769.0,MOTOBOY,FREELANCE,FINISHED,139.8,2021-01-03 22:46:45,2021-01-03 23:05:59,2021-01-03 23:17:14,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
6665,68987811,525,PUCIRAMI  ,FOOD,-23.5677027,-46.642043,5,FOOD PLACE,MARKETPLACE,68987811,ONLINE,PAID,68987811,630.0,DELIVERED,14382.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,60.9,2021-01-03 22:46:45,2021-01-03 23:01:35,2021-01-03 23:11:30,25,AVENUE SHOPPING,SÃO PAULO,SP,-23.5677027,-46.642043
6666,68987884,56,SUPSIO ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68987884,ONLINE,PAID,68987884,1551.0,DELIVERED,23671.0,BIKER,FREELANCE,FINISHED,18.0,2021-01-03 22:46:54,2021-01-03 22:57:19,2021-01-03 23:30:24,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6670,68988117,357,PILIOU RAS ,FOOD,-23.000753200000002,-43.3837713,5,FOOD PLACE,MARKETPLACE,68988117,CREDIT,PAID,68988117,846.0,DELIVERED,1405.0,BIKER,FREELANCE,FINISHED,95.8,2021-01-03 22:47:21,2021-01-03 22:58:48,2021-01-03 23:15:05,22,COLOR SHOPPING,RIO DE JANEIRO,RJ,-23.000753200000002,-43.3837713
6671,68988149,8,RASMUR S ,FOOD,-30.037414899999998,-51.203520000000005,15,EATS PLACE,MARKETPLACE,68988149,"MONEY, VOUCHER",PAID,68988149,6569.0,DELIVERED,596.0,MOTOBOY,FREELANCE,FINISHED,24.0,2021-01-03 22:47:24,2021-01-03 22:57:46,2021-01-03 23:50:58,3,GREEN SHOPPING,PORTO ALEGRE,RS,-30.037414899999998,-51.203520000000005
6673,68988154,361,IPUPIEMAI ,FOOD,-23.000753200000002,-43.3837713,5,FOOD PLACE,MARKETPLACE,68988154,ONLINE,PAID,68988154,3330.0,DELIVERED,26681.0,MOTOBOY,FREELANCE,FINISHED,49.0,2021-01-03 22:47:26,2021-01-03 23:05:07,2021-01-03 23:25:06,22,COLOR SHOPPING,RIO DE JANEIRO,RJ,-23.000753200000002,-43.3837713
6674,68988157,274,IUMPICA ,FOOD,-23.0174723,-43.47993889999999,5,FOOD PLACE,MARKETPLACE,68988157,ONLINE,PAID,68988157,3989.0,DELIVERED,14702.0,MOTOBOY,FREELANCE,FINISHED,83.4,2021-01-03 22:47:26,2021-01-03 23:12:34,2021-01-03 23:38:14,16,PEOPLE SHOPPING,RIO DE JANEIRO,RJ,-23.0174723,-43.47993889999999
6675,68988233,416,IUMPICA ,FOOD,-23.550407,-46.721291,5,FOOD PLACE,MARKETPLACE,68988233,ONLINE,PAID,68988233,3861.0,DELIVERED,11063.0,MOTOBOY,FREELANCE,FINISHED,115.8,2021-01-03 22:47:34,2021-01-03 23:05:11,2021-01-03 23:36:00,21,WOLF SHOPPING,SÃO PAULO,SP,-23.550407,-46.6973162
6676,68988330,274,IUMPICA ,FOOD,-23.0174723,-43.47993889999999,5,FOOD PLACE,MARKETPLACE,68988330,ONLINE,PAID,68988330,3692.0,DELIVERED,13874.0,MOTOBOY,FREELANCE,FINISHED,101.4,2021-01-03 22:47:44,2021-01-03 23:12:37,2021-01-03 23:37:17,16,PEOPLE SHOPPING,RIO DE JANEIRO,RJ,-23.0174723,-43.47993889999999
6677,68988448,274,IUMPICA ,FOOD,-23.0174723,-43.47993889999999,5,FOOD PLACE,MARKETPLACE,68988448,ONLINE,PAID,68988448,3955.0,DELIVERED,358.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,46.9,2021-01-03 22:47:54,2021-01-03 23:13:08,2021-01-03 23:23:12,16,PEOPLE SHOPPING,RIO DE JANEIRO,RJ,-23.0174723,-43.47993889999999
6678,68988567,85,PRISMAURAI ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68988567,ONLINE,PAID,68988567,1485.0,DELIVERED,23671.0,BIKER,FREELANCE,FINISHED,49.99,2021-01-03 22:48:05,2021-01-03 22:57:46,2021-01-03 23:20:30,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6679,68988760,676,IUMPICA ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68988760,ONLINE,PAID,68988760,2733.0,DELIVERED,5555.0,MOTOBOY,FREELANCE,FINISHED,162.25,2021-01-03 22:48:26,2021-01-03 23:08:13,2021-01-03 23:17:13,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
6680,68988852,53,PAPA SUCIS ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68988852,ONLINE,PAID,68988852,1139.0,DELIVERED,1074.0,MOTOBOY,FREELANCE,FINISHED,98.4,2021-01-03 22:48:35,2021-01-03 23:07:49,2021-01-03 23:31:46,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6681,68989093,977,PRIMZURS RUSMIURIMA U PAZZIRAI ,FOOD,-30.085743,-51.245996999999996,3,WHATS PLACE,OWN CHANNEL,68989093,"CREDIT, CREDIT",PAID,68989093,3984.0,DELIVERED,7615.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,56.0,2021-01-03 22:48:53,2021-01-03 23:11:42,2021-01-04 23:25:01,36,BLACK SHOPPING,PORTO ALEGRE,RS,-30.085743,-51.245996999999996
6682,68989093,977,PRIMZURS RUSMIURIMA U PAZZIRAI ,FOOD,-30.085743,-51.245996999999996,3,WHATS PLACE,OWN CHANNEL,68989093,"CREDIT, CREDIT",PAID,68989093,3984.0,DELIVERED,10614.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,56.0,2021-01-03 22:48:53,2021-01-03 23:11:42,2021-01-04 23:25:01,36,BLACK SHOPPING,PORTO ALEGRE,RS,-30.085743,-51.245996999999996
6683,68989113,658,IUMPICA ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68989113,ONLINE,PAID,68989113,4701.0,DELIVERED,23842.0,MOTOBOY,FREELANCE,FINISHED,82.3,2021-01-03 22:48:54,2021-01-03 23:25:33,2021-01-03 23:46:03,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
6686,68989368,1107,SR SIGIRIMI ,FOOD,-23.550407,-46.721291,13,VELOCITY PLACE,MARKETPLACE,68989368,ONLINE,PAID,68989368,3057.0,DELIVERED,29451.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,160.0,2021-01-03 22:49:17,2021-01-03 22:55:36,2021-01-03 23:35:38,21,WOLF SHOPPING,SÃO PAULO,SP,-23.550407,-46.6973162
6687,68989605,1984,SUSZAIGA ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68989605,ONLINE,PAID,68989605,1977.0,DELIVERED,23055.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,71.4,2021-01-03 22:49:34,2021-01-03 23:10:14,2021-01-03 23:26:43,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
6688,68989609,361,IPUPIEMAI ,FOOD,-23.000753200000002,-43.3837713,5,FOOD PLACE,MARKETPLACE,68989609,ONLINE,PAID,68989609,3753.0,DELIVERED,30561.0,MOTOBOY,FREELANCE,FINISHED,67.9,2021-01-03 22:49:36,2021-01-03 23:05:08,2021-01-03 23:26:19,22,COLOR SHOPPING,RIO DE JANEIRO,RJ,-23.000753200000002,-43.3837713
6690,68990039,409,RC OUMILEES ,FOOD,-23.017262699999996,-43.479123799999996,5,FOOD PLACE,MARKETPLACE,68990039,ONLINE,PAID,68990039,486.0,DELIVERED,425.0,BIKER,FREELANCE,FINISHED,15.0,2021-01-03 22:50:15,2021-01-03 22:53:11,2021-01-03 23:15:38,16,PEOPLE SHOPPING,RIO DE JANEIRO,RJ,-23.0174723,-43.47993889999999
6691,68990218,53,PAPA SUCIS ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68990218,MEAL_BENEFIT,PAID,68990218,501.0,DELIVERED,9190.0,BIKER,FREELANCE,FINISHED,19.4,2021-01-03 22:50:34,2021-01-03 22:59:42,2021-01-04 01:15:29,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6692,68990277,54,VUZPI PAZZIS ,FOOD,-22.921475,-43.234821999999994,7,BERLIN PLACE,OWN CHANNEL,68990277,CREDIT,PAID,68990277,214.0,DELIVERED,512.0,MOTOBOY,FREELANCE,FINISHED,253.7,2021-01-03 22:50:39,2021-01-03 23:07:44,2021-01-03 23:46:13,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6693,68990366,294,PAPA SUCIS ,FOOD,-22.885819899999998,-43.2792183,5,FOOD PLACE,MARKETPLACE,68990366,ONLINE,PAID,68990366,1388.0,DELIVERED,11941.0,BIKER,FREELANCE,FINISHED,65.3,2021-01-03 22:50:54,2021-01-03 23:13:11,2021-01-03 23:32:04,13,HIP HOP SHOPPING,RIO DE JANEIRO,RJ,-22.885819899999998,-43.2792183
6694,68990415,931,GUMOUA E ISIM ,FOOD,-23.631835,-46.735203000000006,5,FOOD PLACE,MARKETPLACE,68990415,ONLINE,PAID,68990415,794.0,DELIVERED,5403.0,MOTOBOY,FREELANCE,FINISHED,120.0,2021-01-03 22:51:13,2021-01-03 23:25:58,2021-01-03 23:38:20,31,PAGODE SHOPPING,SÃO PAULO,SP,-23.629826,-46.735203000000006
6695,68990485,983,LUPIMUIM ,FOOD,-22.97315,-43.370810999999996,9,THINK PLACE,OWN CHANNEL,68990485,MEAL_BENEFIT,PAID,68990485,2368.0,DELIVERED,731.0,MOTOBOY,FREELANCE,FINISHED,57.9,2021-01-03 22:51:28,2021-01-03 22:52:36,2021-01-04 01:17:24,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
6696,68990583,2313,IPALUPAES ,FOOD,-30.085743,-51.245996999999996,5,FOOD PLACE,MARKETPLACE,68990583,ONLINE,PAID,68990583,3787.0,DELIVERED,7468.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,189.8,2021-01-03 22:51:49,2021-01-03 23:13:02,2021-01-03 23:43:19,36,BLACK SHOPPING,PORTO ALEGRE,RS,-30.085743,-51.245996999999996
6697,68990774,56,SUPSIO ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68990774,"VOUCHER, ONLINE",PAID,68990774,2146.0,DELIVERED,6131.0,MOTOBOY,FREELANCE,FINISHED,26.5,2021-01-03 22:52:15,2021-01-03 23:12:16,2021-01-03 23:31:23,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6699,68990895,886,RC OUMILEES ,FOOD,-22.97315,-43.370810999999996,5,FOOD PLACE,MARKETPLACE,68990895,ONLINE,PAID,68990895,1415.0,DELIVERED,6161.0,MOTOBOY,FREELANCE,FINISHED,64.9,2021-01-03 22:52:29,2021-01-03 23:15:21,2021-01-03 23:58:35,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
6700,68990934,361,IPUPIEMAI ,FOOD,-23.000753200000002,-43.3837713,5,FOOD PLACE,MARKETPLACE,68990934,ONLINE,PAID,68990934,3838.0,DELIVERED,7850.0,MOTOBOY,FREELANCE,FINISHED,136.9,2021-01-03 22:52:35,2021-01-03 23:12:26,2021-01-03 23:37:33,22,COLOR SHOPPING,RIO DE JANEIRO,RJ,-23.000753200000002,-43.3837713
6701,68991065,100,LUPIMUIM ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68991065,MEAL_BENEFIT,PAID,68991065,904.0,DELIVERED,1759.0,BIKER,FREELANCE,FINISHED,75.8,2021-01-03 22:52:51,2021-01-03 23:05:18,2021-01-04 02:00:28,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6702,68991104,53,PAPA SUCIS ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68991104,ONLINE,PAID,68991104,2846.0,DELIVERED,5623.0,MOTOBOY,FREELANCE,FINISHED,86.0,2021-01-03 22:52:56,2021-01-03 23:19:08,2021-01-04 00:01:11,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6703,68991192,631,IUMPICA ,FOOD,-23.595775,-46.685984000000005,5,FOOD PLACE,MARKETPLACE,68991192,ONLINE,PAID,68991192,900.0,DELIVERED,13117.0,BIKER,FREELANCE,FINISHED,99.7,2021-01-03 22:53:04,2021-01-03 23:02:58,2021-01-03 23:15:07,28,RAP SHOPPING,SÃO PAULO,SP,-23.595001,-46.685984000000005
6704,68991442,417,IUMPICA ,FOOD,-22.996848,-43.361197,5,FOOD PLACE,MARKETPLACE,68991442,ONLINE,PAID,68991442,4147.0,DELIVERED,26609.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,197.5,2021-01-03 22:53:35,2021-01-03 23:25:19,2021-01-03 23:45:38,20,PURPLE SHOPPING,RIO DE JANEIRO,RJ,-22.996848,-43.359636
6705,68991443,2156,RO PISMUAS ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68991443,"VOUCHER, ONLINE",PAID,68991443,6747.0,DELIVERED,26520.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,33.6,2021-01-03 22:53:34,2021-01-03 23:06:11,2021-01-03 23:38:39,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
6707,68991474,1928,SIZMUO RICAUMS ,FOOD,-25.4351398,-49.3167883,15,EATS PLACE,MARKETPLACE,68991474,ONLINE,PAID,68991474,1451.0,DELIVERED,26506.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,91.0,2021-01-03 22:53:42,2021-01-03 23:11:49,2021-01-03 23:22:32,44,FORTRAN SHOPPING,CURITIBA,PR,-25.4351398,-49.3167883
6708,68991497,2074,PUPALU RAS ,FOOD,-25.438766,-49.266532,5,FOOD PLACE,MARKETPLACE,68991497,ONLINE,PAID,68991497,7203.0,DELIVERED,12613.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,16.5,2021-01-03 22:53:44,2021-01-03 23:03:29,2021-01-03 23:18:13,42,PHP SHOPPING,CURITIBA,PR,-25.4381052,-49.266532
6709,68991609,886,RC OUMILEES ,FOOD,-22.97315,-43.370810999999996,5,FOOD PLACE,MARKETPLACE,68991609,ONLINE,PAID,68991609,417.0,DELIVERED,731.0,MOTOBOY,FREELANCE,FINISHED,45.7,2021-01-03 22:54:02,2021-01-03 23:31:15,2021-01-04 23:20:01,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
6710,68991623,8,RASMUR S ,FOOD,-30.037414899999998,-51.203520000000005,15,EATS PLACE,MARKETPLACE,68991623,ONLINE,PAID,68991623,1771.0,DELIVERED,4536.0,BIKER,FREELANCE,FINISHED,22.0,2021-01-03 22:54:04,2021-01-03 23:04:09,2021-01-03 23:23:19,3,GREEN SHOPPING,PORTO ALEGRE,RS,-30.037414899999998,-51.203520000000005
6711,68991726,2439,PAZZI ZUM ,FOOD,-23.507105,-46.718196999999996,5,FOOD PLACE,MARKETPLACE,68991726,"VOUCHER, ONLINE",PAID,68991726,3034.0,DELIVERED,20177.0,MOTOBOY,FREELANCE,FINISHED,85.9,2021-01-03 22:54:22,2021-01-03 23:08:02,2021-01-03 23:23:08,37,RIVER SHOPPING,SÃO PAULO,SP,-23.507105,-46.718196999999996
6713,68991731,1928,SIZMUO RICAUMS ,FOOD,-25.4351398,-49.3167883,13,VELOCITY PLACE,MARKETPLACE,68991731,"VOUCHER, ONLINE",PAID,68991731,3761.0,DELIVERED,26506.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,168.0,2021-01-03 22:54:25,2021-01-03 23:11:53,2021-01-03 23:32:36,44,FORTRAN SHOPPING,CURITIBA,PR,-25.4351398,-49.3167883
6715,68991739,3060,PIGUE PIPACO ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68991739,ONLINE,PAID,68991739,1374.0,DELIVERED,8771.0,BIKER,FREELANCE,FINISHED,91.4,2021-01-03 22:54:27,2021-01-03 23:06:33,2021-01-03 23:22:59,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
6716,68991789,56,SUPSIO ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68991789,"VOUCHER, ONLINE",PAID,68991789,404.0,DELIVERED,9654.0,BIKER,FREELANCE,FINISHED,27.5,2021-01-03 22:54:34,2021-01-03 23:12:33,2021-01-03 23:30:04,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6718,68991933,707,IUMPICA ,FOOD,-23.579067000000002,-46.594006,5,FOOD PLACE,MARKETPLACE,68991933,ONLINE,PAID,68991933,2113.0,DELIVERED,4313.0,MOTOBOY,FREELANCE,FINISHED,46.9,2021-01-03 22:54:55,2021-01-03 23:15:17,2021-01-03 23:29:44,33,COFFEE SHOPPING,SÃO PAULO,SP,-23.579067000000002,-46.59282
6719,68992171,495,IUMPICA ,FOOD,-23.5623285,-46.642043,5,FOOD PLACE,MARKETPLACE,68992171,ONLINE,PAID,68992171,1347.0,DELIVERED,8302.0,BIKER,FREELANCE,FINISHED,68.4,2021-01-03 22:55:44,2021-01-03 23:07:02,2021-01-03 23:23:18,25,AVENUE SHOPPING,SÃO PAULO,SP,-23.5677027,-46.642043
6720,68992197,886,RC OUMILEES ,FOOD,-22.97315,-43.370810999999996,5,FOOD PLACE,MARKETPLACE,68992197,DEBIT_STORE,PAID,68992197,3696.0,DELIVERED,7783.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,73.8,2021-01-03 22:55:47,2021-01-03 23:10:54,2021-01-04 00:38:51,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
6721,68992255,2112,PIMRIMA ,FOOD,-22.926904,-43.572533,5,FOOD PLACE,MARKETPLACE,68992255,DEBIT,PAID,68992255,1361.0,DELIVERED,4400.0,MOTOBOY,FREELANCE,FINISHED,48.6,2021-01-03 22:55:55,2021-01-03 23:29:14,2021-01-03 23:43:35,51,RUBY SHOPPING,RIO DE JANEIRO,RJ,-22.923675,-43.5677575
6723,68992431,1984,SUSZAIGA ,FOOD,-25.4412212,-49.27769,5,FOOD PLACE,MARKETPLACE,68992431,ONLINE,PAID,68992431,1999.0,DELIVERED,30442.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,94.8,2021-01-03 22:56:15,2021-01-03 23:10:18,2021-01-03 23:31:10,43,HOTMILK SHOPPING,CURITIBA,PR,-25.4412212,-49.27769
6725,68992513,2964,MICI PULA,FOOD,-22.921475,-43.234821999999994,1,OTHER PLACE,OWN CHANNEL,68992513,ONLINE,PAID,68992513,1644.0,DELIVERED,2905.0,BIKER,FREELANCE,FINISHED,55.8,2021-01-03 22:56:23,2021-01-03 23:14:03,2021-01-03 23:35:16,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6726,68992524,707,IUMPICA ,FOOD,-23.579067000000002,-46.594006,5,FOOD PLACE,MARKETPLACE,68992524,ONLINE,PAID,68992524,2034.0,DELIVERED,2674.0,BIKER,FREELANCE,FINISHED,299.8,2021-01-03 22:56:25,2021-01-03 23:23:39,2021-01-03 23:51:00,33,COFFEE SHOPPING,SÃO PAULO,SP,-23.579067000000002,-46.59282
6727,68992553,886,RC OUMILEES ,FOOD,-22.97315,-43.370810999999996,5,FOOD PLACE,MARKETPLACE,68992553,ONLINE,PAID,68992553,1735.0,DELIVERED,28880.0,BIKER,FREELANCE,FINISHED,42.9,2021-01-03 22:56:28,2021-01-03 23:18:32,2021-01-04 00:04:34,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
6728,68992765,417,IUMPICA ,FOOD,-22.996848,-43.361197,5,FOOD PLACE,MARKETPLACE,68992765,ONLINE,PAID,68992765,3350.0,DELIVERED,28180.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,103.6,2021-01-03 22:56:54,2021-01-03 23:25:14,2021-01-03 23:52:10,20,PURPLE SHOPPING,RIO DE JANEIRO,RJ,-22.996848,-43.359636
6730,68993048,2439,PAZZI ZUM ,FOOD,-23.507105,-46.718196999999996,5,FOOD PLACE,MARKETPLACE,68993048,"VOUCHER, ONLINE",PAID,68993048,4705.0,DELIVERED,25849.0,MOTOBOY,FREELANCE,FINISHED,49.9,2021-01-03 22:57:27,2021-01-03 23:19:21,2021-01-03 23:35:02,37,RIVER SHOPPING,SÃO PAULO,SP,-23.507105,-46.718196999999996
6732,68993081,659,IPUPIEMAI ,FOOD,-23.561053,-46.558976,5,FOOD PLACE,MARKETPLACE,68993081,ONLINE,PAID,68993081,3120.0,DELIVERED,29077.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,97.8,2021-01-03 22:57:34,2021-01-03 23:18:52,2021-01-03 23:31:43,29,SUBWAY SHOPPING,SÃO PAULO,SP,-23.561053,-46.558976
6734,68993166,941,GUMOUA ,FOOD,-23.622995,-46.699203999999995,10,LISBON PLACE,OWN CHANNEL,68993166,DEBIT_STORE,PAID,68993166,1150.0,DELIVERED,28301.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,107.5,2021-01-03 22:57:51,2021-01-03 23:04:45,2021-01-04 01:15:24,27,SAMPA SHOPPING,SÃO PAULO,SP,-23.622995,-46.699203999999995
6735,68993173,2313,IPALUPAES ,FOOD,-30.085743,-51.245996999999996,5,FOOD PLACE,MARKETPLACE,68993173,ONLINE,PAID,68993173,2664.0,DELIVERED,7468.0,MOTOBOY,LOGISTIC OPERATOR,FINISHED,49.9,2021-01-03 22:57:52,2021-01-03 23:13:20,2021-01-03 23:31:34,36,BLACK SHOPPING,PORTO ALEGRE,RS,-30.085743,-51.245996999999996
6737,68993321,95,ARE TRAMUO ,FOOD,-22.921475,-43.234821999999994,5,FOOD PLACE,MARKETPLACE,68993321,ONLINE,PAID,68993321,1625.0,DELIVERED,7868.0,BIKER,FREELANCE,FINISHED,26.5,2021-01-03 22:58:14,2021-01-03 23:37:24,2021-01-04 00:31:04,8,GOLDEN SHOPPING,RIO DE JANEIRO,RJ,-22.921475,-43.234774
6738,68993352,886,RC OUMILEES ,FOOD,-22.97315,-43.370810999999996,5,FOOD PLACE,MARKETPLACE,68993352,ONLINE,PAID,68993352,1204.0,DELIVERED,5037.0,MOTOBOY,FREELANCE,FINISHED,122.6,2021-01-03 22:58:19,2021-01-03 23:34:14,2021-01-03 23:56:10,35,BEACH SHOPPING,RIO DE JANEIRO,RJ,-22.96988,-43.370810999999996
6739,68993398,707,IUMPICA ,FOOD,-23.579067000000002,-46.594006,5,FOOD PLACE,MARKETPLACE,68993398,ONLINE,PAID,68993398,5469.0,DELIVERED,26300.0,MOTOBOY,FREELANCE,FINISHED,79.4,2021-01-03 22:58:24,2021-01-03 23:23:42,2021-01-03 23:48:46,33,COFFEE SHOPPING,SÃO PAULO,SP,-23.579067000000002,-46.59282
6740,68993626,493,PAZZI ZUM ,FOOD,-23.5677027,-46.642043,5,FOOD PLACE,MARKETPLACE,68993626,"VOUCHER, ONLINE",PAID,68993626,847.0,DELIVERED,9827.0,BIKER,FREELANCE,FINISHED,49.9,2021-01-03 22:58:56,2021-01-03 23:15:16,2021-01-03 23:35:46,25,AVENUE SHOPPING,SÃO PAULO,SP,-23.5677027,-46.642043
